Age_Ma,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Ag_Area,Cd_Area,Sn_Area,Te_Area,Ba_Area,T_Area
5.033811569,2347,40353,-3792,-884,55086,14272,2835927,6768,456,9742,93221,48150,418,888,187,3242,2250,112115,1515,4904,-946,-1178,551,372,1280921,3306,16766,2751,16688.0,156961
5.034379005,2501,41856,-3893,-1232,53923,13625,2810794,7019,556,9678,100818,47757,512,866,97,3449,2010,112622,1573,5146,-629,-426,400,240,1282460,2490,15008,3328,17396.0,165819
5.034945965,2485,43664,-3588,-985,56040,15116,2806482,7440,-253,9918,104866,46527,503,822,198,3759,2011,117737,1912,6319,-1202,-1341,455,244,1284246,2475,16317,3870,18022.0,173571
5.035513401,2644,45746,-4441,-1121,56249,15158,2842891,8161,153,10428,110593,48268,501,931,42,3409,2179,116817,1519,6667,-1243,-1564,506,348,1297439,2468,16434,3519,20398.0,182302
5.03608036,2769,42985,-3431,-1019,54270,14207,2788422,8694,53,9587,106601,46210,448,846,165,3384,2246,114912,1578,5881,-233,-760,300,179,1309157,2404,15222,3978,21170.0,175256
5.036647797,2441,41495,-4172,-1385,52328,14254,2644523,8015,198,10595,110690,44874,515,738,208,3493,2369,110551,1486,5348,-1818,-1354,281,260,1302695,2551,15743,3543,20938.0,176895
5.037782192,2128,36597,-2558,-394,43592,14429,2323197,6827,1444,8418,94329,48758,475,760,95,3313,2243,91509,1147,4941,-1096,-1065,480,252,1263015,2238,15729,2595,14611.0,154310
5.038349152,3229,49507,-3082,-273,54451,20370,2858811,8930,1150,10822,119218,52653,553,887,131,3941,2429,114223,1828,5913,-1567,-1045,515,268,1285360,2930,16802,3491,19580.0,201254
5.038916588,2790,45728,-3284,-589,53650,18975,2761626,8356,1252,9880,107910,51286,499,957,179,3665,2474,113921,1510,5554,-922,-1996,411,177,1275870,2021,16388,3005,18857.0,183759
5.039483547,2975,48550,-3444,-718,55498,19067,2870871,8283,835,10140,111912,52995,472,985,117,3885,2325,115003,1492,5480,-483,-1559,510,221,1276431,2362,16422,3675,17930.0,190787
5.040050507,3635,51133,-3107,-882,55486,20783,2905320,8825,509,10627,117850,55305,496,1048,93,4071,2659,116066,1778,5870,-964,-1228,360,272,1278862,2502,16281,3364,18693.0,202226
5.040617943,3549,53597,-2973,-505,56547,20871,2938772,8972,684,10821,122478,54012,556,990,64,3822,2658,116487,2160,5565,-1394,-648,526,258,1286231,2228,17153,3702,21024.0,209467
5.041185379,3286,52349,-3110,-665,56108,20837,2857827,8886,467,10415,124009,53042,540,914,212,3971,2856,117240,1974,5995,-1180,-1072,335,358,1281299,2957,17012,3810,22352.0,209367
5.041752338,3716,52190,-2952,-511,57837,20824,2860562,9010,693,10979,127122,54088,504,975,154,4461,2142,116730,1563,5737,-1012,-1469,431,310,1279247,2329,15912,3418,21666.0,212862
5.042319298,3397,50831,-2890,-56,58208,20350,2886614,8746,674,10632,123186,53336,534,1023,129,4054,2499,116703,1557,5674,-935,-1089,537,180,1283243,2386,17080,3940,21319.0,206510
5.042886734,2994,49911,-2970,-587,57206,19999,2908095,8653,600,10424,121898,53638,516,1101,192,3881,2645,117503,1064,4923,-678,-1092,443,290,1290614,2822,17561,3757,19982.0,203455
5.04345417,2940,47416,-3075,-366,56141,19274,2874702,8858,908,11285,118432,50625,556,985,108,3888,2839,116632,1739,5654,-1356,-1558,399,247,1291906,2125,17774,3169,19971.0,196920
5.044020653,3310,48973,-3182,-326,57283,19796,2939069,8056,662,11308,119021,54675,521,936,171,4113,2421,117868,1491,6615,-1149,-1323,495,285,1297885,1984,17438,3591,20926.0,199156
5.044588089,3305,49118,-3037,-240,58634,19643,2929794,8495,483,10169,118447,53055,526,865,90,3896,1981,116362,1785,6224,-1531,-1634,674,188,1300336,2204,17038,3797,19594.0,199008
5.045155525,3283,47869,-3286,-838,55206,18899,2908901,8574,588,10889,116084,53960,558,883,159,3741,2308,116121,2055,6343,-1456,-1344,488,274,1299500,2663,16740,2658,19205.0,194709
5.045722961,2942,46351,-3479,-588,55021,17967,2875956,8003,247,10539,112471,52064,552,857,136,3816,2550,116174,1474,5311,-1958,-1879,586,423,1302575,1658,17334,3269,20114.0,187734
5.046289444,2900,46077,-3457,-696,55588,18591,2922899,8289,850,10986,112793,51656,484,810,135,3642,2282,115807,1740,6069,-738,-1832,298,211,1295506,2343,16495,3639,19561.0,188650
5.04685688,2525,46192,-3722,-311,57729,17775,2949878,8129,850,10845,108302,52889,518,826,80,3511,2290,114257,1769,6000,-1706,-1486,272,251,1293903,2552,16950,3438,19445.0,182923
5.047424316,2808,46320,-3366,-798,58942,18253,2952519,8653,1264,11253,108026,51563,397,894,78,3834,2268,114994,1327,5537,-1305,-1584,555,340,1292962,2445,17602,3149,19575.0,184060
5.047991276,3085,47814,-3333,-532,56280,20041,2972701,9023,1242,10195,113075,53686,585,977,214,3585,2531,117215,1729,5288,-1313,-1744,438,341,1287740,1950,16585,3726,19175.0,193038
5.048558235,2599,45505,-3572,-875,55973,19034,2920577,8468,1009,10092,109678,52466,534,880,118,3368,2168,114844,1560,5263,-899,-972,384,214,1282777,2217,16277,2440,18454.0,185284
5.049125671,2393,44353,-3290,-743,51093,18498,2698634,8368,978,9943,110362,53329,466,811,143,3398,2252,106923,1370,4786,-783,-1269,357,236,1280938,1942,15559,3189,18669.0,183974
5.049693108,2552,43047,-3195,-500,48820,17891,2694732,8341,771,9632,106220,52673,556,968,162,3231,2270,105821,1328,5515,-1293,-1322,522,378,1280499,2438,14233,3085,17606.0,178051
5.050260067,2462,45578,-3097,-810,51010,19673,2771503,7846,1330,9198,114810,52745,521,894,118,3330,2132,109977,1926,6402,-695,34,422,178,1290528,2460,16907,3132,18727.0,190369
5.050827026,2672,44917,-2654,224,47995,20225,2634699,8775,1048,9335,111764,48559,447,817,76,2927,2152,108661,2038,5298,-903,-933,464,167,1286954,2204,15903,2783,17252.0,188353
5.051394463,2918,46141,-3012,-472,49440,19647,2756227,8334,603,8618,106587,49996,433,851,50,3488,2298,111324,1952,5971,-882,-1325,332,255,1282821,2706,16281,3441,17309.0,183627
5.051961899,3003,50139,-3222,-173,51810,23211,2764932,9059,1150,8585,122741,51332,489,967,145,3545,2187,117031,2145,6621,-1153,-1481,544,285,1285042,2710,17360,3818,19223.0,208153
5.052528858,2875,49390,-2839,-423,51647,23222,2610376,8893,1496,8086,124331,51787,554,965,116,3278,2721,109279,1410,5339,-1203,-972,357,320,1281571,1721,16690,3388,17749.0,208711
5.053095818,2708,49166,-2943,-627,50489,23400,2529048,9323,1533,7572,129020,51752,474,972,103,2954,2106,107371,1852,6191,-129,-1193,402,169,1276140,2414,16361,2907,19173.0,213617
5.053663254,2917,49808,-2771,-747,50212,23022,2602437,9114,1776,8242,128604,53203,473,971,166,3296,2521,107551,1747,5892,-608,-1358,490,215,1281720,2740,17094,3255,20414.0,213465
5.054230213,3267,54764,-3073,-434,51924,24621,2738081,9522,1017,8225,141528,53090,513,984,211,3383,2560,113167,1862,6458,-625,-1247,370,267,1281633,2414,16389,2710,20421.0,233702
5.054797649,3499,57334,-3078,-186,53276,26410,2772073,10656,1540,8795,152782,51476,503,1010,91,3664,2761,117305,1520,6376,-1315,-1591,455,330,1289804,2263,17630,3030,21054.0,250681
5.055364609,3670,57492,-2828,-280,53929,26179,2799596,10434,1015,8753,149759,53512,537,949,156,3691,2589,118114,1834,6710,-1382,-1559,436,322,1289526,2157,17011,3193,22507.0,247534
5.055932045,2908,49239,-3499,-736,58057,21522,2899647,8936,718,10750,115943,52704,500,950,62,3755,2812,119610,1757,6110,-1789,-1672,727,313,1290865,2834,17641,3650,21159.0,198548
5.056499004,3911,60361,-2807,-341,53943,27411,2744279,11636,1168,8125,159464,51801,529,1067,61,3905,3024,120219,1785,6382,-1459,-1440,630,270,1288851,2955,16789,3600,23732.0,262783
5.057066441,3893,60694,-2685,-267,54693,28504,2730733,11599,846,8264,165937,52240,571,1202,120,3965,2999,119822,1475,6873,-749,-646,578,296,1296278,2661,16243,3158,23200.0,270627
5.0576334,3354,59058,-2580,-152,55904,27560,2701558,11030,1112,7903,164802,51880,580,1247,124,3803,3413,121454,2251,6953,-465,-1251,476,258,1288292,3016,17510,3458,23539.0,265804
5.058200359,3624,57134,-3200,-182,53625,26762,2668052,10918,1391,6608,152072,53943,714,1218,153,3568,2932,119998,1600,6588,-470,-992,401,306,1288079,2099,16074,3828,22890.0,250510
5.058767796,3906,58879,-2626,-389,54580,27408,2653059,11343,905,6998,162759,52747,566,1503,198,4269,3229,120383,1878,6685,172,-423,550,278,1285566,2352,17220,3082,23449.0,264295
5.059335232,3610,57086,-2598,-410,55648,25657,2760830,10256,894,7958,153039,53156,573,1434,70,3838,3023,120052,2166,6544,-569,-993,422,330,1284632,2807,17968,3297,23742.0,249648
5.059902668,3716,58210,-2918,-802,56986,25761,2777111,10660,1229,7144,154546,52165,575,1051,126,4075,2837,123018,2592,6444,-806,-1278,505,264,1287925,2724,17243,3494,23221.0,252893
5.060469151,3928,54823,-3178,-185,58031,23364,2836466,10019,798,8251,138459,52457,385,866,96,3680,2849,122862,1859,6304,-689,-1394,533,258,1292174,2631,17138,4001,22371.0,230593
5.061036587,3416,51978,-3081,-305,55479,22172,2766855,9232,1387,8676,127358,53271,491,895,149,4044,2013,116249,1793,6231,-1524,-2172,490,471,1290429,2123,16830,3054,22609.0,214156
5.061604023,3557,52433,-2961,-108,57657,21454,2821839,9270,882,8607,126231,51101,445,879,69,3697,2199,117227,2143,5844,-1513,-1264,528,189,1289475,3004,17419,2949,22362.0,212945
5.062170982,3282,49165,-3154,-455,57777,19961,2817824,9154,733,8663,126754,50712,406,886,82,3845,2102,117357,1725,5894,-868,-1132,468,181,1289668,2338,16775,3749,22787.0,208316
5.062737942,3250,50270,-2616,-29,59875,20542,2908786,8787,772,8817,120646,50555,380,749,91,3662,2282,119440,1603,5792,-1086,-1213,440,310,1290312,2560,17172,3542,21960.0,203495
5.063305378,2868,49959,-3399,-466,57772,19491,2958466,8210,618,9546,116192,52724,537,884,93,4106,2541,119382,1687,6092,-1497,-1815,526,276,1288208,1943,17321,4357,22886.0,196720
5.063872814,3455,49901,-3519,-674,58279,19498,3014321,9306,614,9393,114002,52347,454,911,212,3968,2220,119797,1854,5847,-656,-931,332,281,1289406,2248,17380,3361,20837.0,196162
5.064439774,3047,48097,-3305,-558,56973,18693,3026110,8691,547,9067,111107,54569,444,801,147,3852,2109,120086,1506,6607,-705,-1171,372,280,1278700,2917,17160,3207,20166.0,189635
5.065006733,3297,48122,-4030,-918,58407,17516,3075931,7785,455,10192,108215,52805,585,848,131,3858,2687,123292,1571,5336,-2082,-1350,357,375,1270986,2783,16614,4179,18454.0,184935
5.065574169,3006,47378,-3698,-672,58836,17822,3080492,7693,252,9870,105616,51855,532,847,210,3753,1998,122288,2138,6180,-1155,-1216,405,281,1278388,2335,17435,3389,17281.0,181515
5.066141605,2817,45852,-3799,-602,58964,17344,3066232,7494,814,10423,103491,52841,432,857,186,3563,2386,121545,1837,5394,-931,-1166,390,280,1265189,2195,16246,2323,16888.0,176998
5.066708565,2629,44759,-3565,-608,59749,16241,3065041,7750,420,10232,99718,52034,444,733,152,3887,2230,120871,2145,5727,-1741,-906,478,292,1259005,2242,16441,3754,15510.0,171097
5.067275524,2774,43759,-3752,-780,57812,15604,3053707,7396,238,10203,96742,52373,511,826,121,4035,2138,120106,1480,5252,-1526,-1339,476,260,1270255,2350,16553,3647,15417.0,166275
5.06784296,2628,42522,-3558,-456,59700,15020,3090948,7033,354,10210,90051,51527,431,755,77,3431,1673,117225,1396,5705,-1675,-1634,640,156,1269915,2929,17275,2864,14260.0,157254
5.06840992,2693,43327,-4114,-945,58308,14766,3151976,6973,797,10164,90093,53442,463,793,202,3739,2145,117069,1915,5091,-1311,-1184,376,246,1261547,2870,16538,2678,14988.0,157852
5.068977356,2807,44272,-3615,-801,57338,15204,3190952,6823,471,10584,91566,52347,420,772,200,3535,2196,120606,1090,5410,-1300,-1301,431,290,1277875,2330,16290,3107,14540.0,160672
5.069544315,2757,43874,-3627,-944,58308,15420,3163860,7010,670,10492,94967,52320,368,787,186,3473,2450,121517,1323,5619,-820,-1548,426,248,1289578,2067,17379,3680,15136.0,164028
5.070111752,2349,41409,-3675,-568,60459,14448,3189270,6990,264,10500,89603,51340,437,801,89,3371,1912,120475,1250,5789,-1595,-1792,363,216,1292593,2790,17229,3734,14278.0,154799
5.070678711,2363,40634,-4191,-1067,60759,13417,3175969,6821,155,10401,88608,50979,376,778,142,3392,1847,120845,1624,6021,-980,-2029,383,297,1294960,2619,15902,3136,14528.0,151843
5.071246147,2533,41931,-4206,-835,59790,14102,3174430,6779,353,11224,91911,51524,416,782,115,3438,2274,122202,1295,6222,-888,-1806,410,234,1289121,2300,16343,2671,15699.0,157256
5.071813107,2766,42861,-3979,-881,59070,13864,3220835,6531,858,10285,90560,52235,356,743,104,3518,1987,121894,1230,5779,-1282,-1344,423,289,1297974,2555,17307,3379,14158.0,156582
5.072380066,2097,39893,-3965,-1117,59080,13150,3206310,6128,361,9891,84009,52054,439,793,104,3531,1925,118487,1552,5577,-1431,-1253,468,256,1296909,2258,16857,3067,13986.0,145277
5.072947502,2696,42369,-3709,-695,57250,14650,3195445,6315,271,10740,89015,53801,379,709,103,3549,1596,121066,963,5696,-1592,-2194,303,388,1293902,2619,16829,3532,14008.0,155045
5.073514938,2762,44034,-3450,-1017,57933,16342,3067417,7259,837,10770,98908,52882,404,783,127,3742,1744,120376,1751,5362,-1404,-1373,515,329,1299437,2814,16787,3033,15190.0,169305
5.074081898,2778,44404,-3555,-985,59621,16341,3075428,7179,170,10400,99742,52909,464,826,141,3732,1974,119678,1130,5745,-1212,-1708,394,282,1300248,2696,16690,4140,16027.0,170444
5.074648857,2675,46537,-3868,-1057,56530,16083,3128118,7308,1161,10304,100334,54186,471,843,131,3583,1713,120165,1673,5521,-1278,-1502,382,249,1295759,2297,17398,3728,15275.0,172937
5.075216293,2702,45284,-3674,-752,57554,15635,3153976,6675,570,10555,95472,53955,490,763,171,3783,1823,119422,1895,5494,-1954,-2499,408,418,1297257,2599,16685,2702,14484.0,165768
5.07578373,2766,45816,-3495,-1136,56739,16306,3130991,7213,365,10068,97007,53609,561,743,109,3559,1806,121621,1415,5725,-2246,-1141,507,298,1298472,2723,16623,3598,14585.0,169108
5.076350689,3249,47821,-3871,-469,59921,17120,3070675,7083,909,10909,102605,52304,389,882,65,3555,2052,117889,1575,5997,-1469,-1191,572,296,1298071,2276,17301,2732,15550.0,177878
5.076917648,2893,49797,-3550,-1098,57667,17486,3030014,7749,517,11008,109076,53835,483,828,106,3945,2003,119056,1880,6094,-1291,-1838,497,321,1296876,2961,17126,3345,17458.0,187001
5.077485085,2969,46842,-3818,-826,59080,16037,2986857,7121,614,11049,100360,52204,449,775,175,3705,2070,116934,1483,6140,-1545,-1324,486,322,1297067,2427,16491,3394,17969.0,173329
5.078052521,2821,45841,-3352,-896,59130,16108,2988822,7796,920,10291,102060,53695,508,846,97,3427,2103,117497,1238,5496,-1358,-1154,675,234,1295054,2890,17224,3195,17185.0,174626
5.07861948,2449,43618,-3993,-888,60718,14590,3030643,7219,386,9553,97384,51298,503,793,159,3940,1911,122625,1376,5864,-1794,-1534,474,318,1297864,2209,16033,2591,16517.0,165260
5.07918644,2729,45562,-3603,-791,62090,16169,2978147,7825,234,9820,103102,49880,450,793,95,3780,2297,123092,1266,6443,-867,-784,510,171,1302622,2339,17371,3202,16979.0,175387
5.079753876,2740,45969,-3348,-971,60699,15681,2943166,7951,556,9782,110477,50799,458,815,62,4020,1918,120646,1402,5323,-1507,-1417,388,236,1304824,2258,17517,3636,20573.0,182818
5.080321312,3060,47020,-3142,-778,59495,16822,2893013,8064,-10,10974,110457,53038,417,857,107,3904,1848,119121,1930,5443,-1441,-1477,357,293,1297741,2809,16499,4106,22762.0,185423
5.080888271,2675,42851,-3586,-735,59671,14812,2870797,7760,626,10782,102238,51362,457,859,210,3855,2260,118379,1767,6171,-717,-1289,429,176,1302379,3190,16711,3832,20381.0,170336
5.081455231,2611,43330,-3605,-676,58208,15360,2876128,8012,952,10615,98389,50850,466,848,111,3939,2081,117668,2222,5704,-1700,-1769,691,214,1302184,2410,16655,3010,21601.0,167702
5.082022667,2980,47356,-3973,-791,60843,16249,2925796,7882,370,11083,109542,51712,531,762,145,3764,2384,119031,1330,5355,-1742,-1686,267,298,1304255,2481,18591,3148,23161.0,184009
5.082589626,2968,49597,-3673,-1087,58492,17287,2925961,8578,368,11642,118127,54232,461,864,109,3820,2698,117670,1542,6325,-775,-992,387,173,1303955,2739,16556,3118,24211.0,196557
5.083157063,3020,47585,-3998,-725,61867,17227,2912304,8716,491,11650,113295,50261,460,838,134,3940,2278,118227,1203,5798,-1868,-1364,584,329,1307793,2593,16826,3325,25851.0,189843
5.083724022,3222,47918,-3315,-546,61417,17229,2881675,8713,-159,11083,113593,52125,485,873,142,4048,2430,118568,1873,6041,-1092,-1613,315,314,1309618,2721,16375,3432,25588.0,190675
5.084291458,2783,45808,-3006,-536,63151,17204,2878872,8141,11,11442,113720,50709,532,877,146,3904,1993,117720,1799,5624,-679,-1221,410,294,1310215,2427,16650,3851,26262.0,187656
5.084858418,2572,45933,-3240,-705,61240,17828,2908671,7908,157,11174,112205,52015,487,782,117,3898,2341,119260,1756,5875,-1229,-1052,358,211,1314623,2921,17046,3163,25750.0,186446
5.085425854,2631,43680,-3286,-687,61578,16796,2840628,8300,25,11612,110542,52095,555,891,159,4056,1968,119344,1555,6035,-1158,-1349,497,244,1312741,2956,17030,3864,27347.0,181949
5.085992813,2891,45131,-3353,-866,60183,17391,2867592,8788,898,12160,109707,53742,580,837,90,3664,2410,118736,1657,5730,-1711,-1418,579,285,1315980,2335,17648,4536,25421.0,183908
5.086559772,2884,45587,-3570,-739,59086,16441,2852682,8082,234,11139,111025,52716,550,949,102,4087,2130,119048,1841,6504,-762,-1545,473,260,1312089,3068,18231,3437,24340.0,184019
5.087127209,2687,43762,-4065,-952,59400,15897,2917141,7546,-115,10188,100481,51148,565,885,51,3608,2286,117234,1383,6197,-1741,-1539,606,267,1315290,2892,17199,3774,21920.0,170373
5.087694645,2902,45260,-3626,-1088,57411,16448,2925666,8082,438,11317,106235,52284,555,945,98,3759,2295,120052,1739,6021,-1258,-1669,549,365,1307793,2748,17890,3574,22058.0,178927
5.088261604,2585,46258,-3769,-1181,57086,17143,3019378,7657,176,11492,107961,53784,474,856,49,3899,1842,120469,1409,5847,-1659,-1454,426,282,1309397,2247,16761,3969,21393.0,181604
5.088828564,2688,44445,-3788,-513,59957,16339,2980762,8291,-8,11830,107165,51986,466,848,181,3521,2157,119395,1611,5914,-924,-939,280,233,1304763,2462,17591,3124,20612.0,178928
5.089396,2794,45677,-3459,-1102,58683,16236,2933349,7279,338,11518,105833,52317,459,751,135,3691,2042,116820,1295,5479,-1593,-929,346,309,1306643,2503,16970,3559,22090.0,177819
5.089963436,2404,42521,-3422,-1034,55994,15970,2731446,6531,606,10952,95733,54399,451,796,10,3410,1984,108843,1838,5893,-1234,-1077,406,233,1295089,2566,16534,3900,19462.0,163159
5.090529919,2521,43172,-3258,-876,53817,15429,2653443,5966,596,10110,97504,55059,408,762,66,3060,1936,106891,987,5291,-1223,-1570,288,315,1289232,2330,16692,3763,18801.0,164592
5.091097355,2452,42817,-3314,-1353,52637,15334,2689117,7036,1264,10021,95176,55172,423,745,130,3288,1793,109032,1357,5446,-1225,-1285,364,157,1292317,2639,16724,3898,19968.0,162815
5.091664791,3167,46907,-3803,-1099,55950,16721,3045263,7180,581,11952,106928,53415,463,799,18,3984,2026,121700,1494,5996,-1854,-1441,407,288,1286308,2524,16609,3339,18698.0,180903
5.092232227,2726,44058,-3787,-1229,58287,14953,2997988,7567,-217,12374,95313,51471,505,876,154,3767,2077,119847,1438,6006,-815,-1350,457,171,1283583,2573,16424,3320,23546.0,164617
5.09279871,2987,45654,-4124,-1119,58392,16372,3061153,7368,71,13075,97309,52196,742,841,63,3771,1814,119526,1085,5536,-1995,-979,420,211,1274372,2270,16887,3182,21172.0,169690
5.093366146,2970,47054,-3705,-1131,57090,17266,3088202,7913,206,12422,102129,51174,1211,1329,107,3806,2036,120789,1754,5383,-1960,-807,808,236,1285851,2256,15877,3708,19208.0,177332
5.093933582,2895,49038,-3997,-998,58060,17817,3126215,7731,24,12092,109173,51973,453,953,170,3890,2381,124374,1943,6182,-336,-1226,423,271,1264885,2776,17209,3872,19728.0,186654
5.094501019,2986,46742,-3900,-1224,57426,17325,3106287,7687,303,11969,102675,52449,524,785,67,3654,2523,122682,1633,5887,-2437,-1587,413,400,1264218,2555,16750,3064,19341.0,177415
5.095067501,2671,48016,-3591,-779,57844,18216,3059812,7858,574,12389,111049,50760,521,854,76,3732,1656,125077,2070,5873,-1448,-1191,564,301,1269312,2435,16439,3167,18952.0,187810
5.095634937,2978,49693,-3383,-460,57363,18452,3081974,7834,83,12258,114553,53733,519,944,155,3534,2158,126153,1039,5526,-1377,-925,331,200,1265030,1982,16852,3930,19082.0,193510
